date,sample,time.bottom,time.end,year,month,day,date_time,depth_m,raw.hdd.number,con.hdd.number,longitude_dd,latitude_dd,comment,planned.or.exploratory,FishnClipz,habitat.image.exported,downwards.image.exported,status,site,location,marine.region,Observer,successful_count,successful_length,successful_habitat_panoramic,successful_habitat_downward,observer_habitat_panoramic,observer_habitat_downward,Video.notes,Maxn.analyst,Maxn.complete.yyyymmdd,Maxn.checker,Length.analyst,Length.complete.date.yyyymmdd,Notes
20210310,109,08:39:30,08:46:41,2021,03,10,2021-03-10T08:39:30+08:00,114,RAW3,CON1,114.741,-34.0839,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210322,,,,"2 unknowns, boxfish?"
20210310,145,08:53:28,09:00:45,2021,03,10,2021-03-10T08:53:28+08:00,121,RAW3,CON1,114.732,-34.0891,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210323,,,,
20210310,S1,09:35:53,09:43:53,2021,03,10,2021-03-10T09:35:53+08:00,140,RAW3,CON1,114.639918,-34.10277,,Captains pick,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom and south lights off,Claude,20210323,,,,South light off
20210310,S2,09:48:43,09:55:53,2021,03,10,2021-03-10T09:48:43+08:00,140,RAW3,CON1,114.640335,-34.10284,South Light Off,Captains pick,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom and south lights off,Claude,20210323,,,,"South light off, hard to see nannygai"
20210310,S3,10:00:35,10:08:03,2021,03,10,2021-03-10T10:00:35+08:00,140,RAW3,CON1,114.640238,-34.102738,"Checked Cams, South light Off",Captains pick,No,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom and south lights off,Claude,20210323,,,,south light turns off hitting bottom. check neosebastes sp1. yellow eye and swallowtail after period ends
20210310,90,10:40:20,10:47:59,2021,03,10,2021-03-10T10:40:20+08:00,122,RAW3,CON1,114.731,-34.1003,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210323,,,,
20210310,22,10:53:32,11:01:41,2021,03,10,2021-03-10T10:53:32+08:00,116,RAW3,CON1,114.745,-34.1033,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210323,,,,carangidae carangoides sp1 school
20210310,77,11:05:33,11:13:32,2021,03,10,2021-03-10T11:05:33+08:00,111,RAW3,CON1,114.75,-34.0979,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210324,,,,
20210310,82,11:17:10,11:25:17,2021,03,10,2021-03-10T11:17:10+08:00,100,RAW3,CON1,114.759,-34.0964,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210324,,,,
20210310,49,11:29:02,11:36:56,2021,03,10,2021-03-10T11:29:02+08:00,96.4,RAW3,CON1,114.762,-34.103,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210324,,,,no fish in range
20210310,141,11:43:24,11:51:24,2021,03,10,2021-03-10T11:43:24+08:00,105,RAW3,CON1,114.762,-34.1175,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210324,,,,no fish :(
20210310,11,11:56:15,12:04:18,2021,03,10,2021-03-10T11:56:15+08:00,87.5,RAW3,CON1,114.775,-34.1163,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210324,,,,nice queenie
20210310,146,12:11:02,12:18:36,2021,03,10,2021-03-10T12:11:02+08:00,62.1,RAW3,CON1,114.79,-34.1099,South Light Off,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210325,,,,
20210310,18,12:21:15,12:28:30,2021,03,10,2021-03-10T12:21:15+08:00,61.6,RAW3,CON1,114.787,-34.1078,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210325,,,,check scaber
20210310,42,12:31:20,12:38:36,2021,03,10,2021-03-10T12:31:20+08:00,70.1,RAW3,CON1,114.781,-34.106,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210325,,,,
20210310,84,12:40:18,12:47:24,2021,03,10,2021-03-10T12:40:18+08:00,69,RAW3,CON1,114.78,-34.1034,Checked Cameras and Hula light,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210325,,,,
20210310,20,12:51:30,12:59:48,2021,03,10,2021-03-10T12:51:30+08:00,63.7,RAW3,CON1,114.784,-34.1018,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210325,,,,
20210310,55,13:01:39,13:08:58,2021,03,10,2021-03-10T13:01:39+08:00,71.7,RAW3,CON1,114.778,-34.1011,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210325,,,,
20210310,115,13:11:40,13:18:56,2021,03,10,2021-03-10T13:11:40+08:00,80.2,RAW3,CON1,114.774,-34.1013,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210325,,,,
20210310,96,13:21:13,13:28:37,2021,03,10,2021-03-10T13:21:13+08:00,71.4,RAW3,CON1,114.776,-34.0975,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210325,,,,
20210310,89,13:30:24,13:37:51,2021,03,10,2021-03-10T13:30:24+08:00,72.3,RAW3,CON1,114.775,-34.0945,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210325,,,,
20210310,131,13:40:07,13:47:43,2021,03,10,2021-03-10T13:40:07+08:00,73.4,RAW3,CON1,114.773,-34.0906,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210325,,,,
20210310,112,13:50:27,13:57:33,2021,03,10,2021-03-10T13:50:27+08:00,64.3,RAW3,CON1,114.779,-34.0897,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210325,,,,nice lump but no good fish. check maculatus
20210310,101,13:59:19,14:06:43,2021,03,10,2021-03-10T13:59:19+08:00,65.1,RAW3,CON1,114.782,-34.0917,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210325,,,,check small labrid unknown
20210310,12,14:07:52,14:15:40,2021,03,10,2021-03-10T14:07:52+08:00,64.1,RAW3,CON1,114.783,-34.0901,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210325,,,,
20210310,54,14:19:06,14:26,2021,03,10,2021-03-10T14:19:06+08:00,61.4,RAW3,CON1,114.789,-34.0925,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210325,,,,
20210310,94,14:31:40,14:39:23,2021,03,10,2021-03-10T14:31:40+08:00,62.7,RAW3,CON1,114.787,-34.0889,Checked Cameras and Hula light,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210325,,,,some difficult to see caesiopercas
20210310,4,14:41:33,14:49:06,2021,03,10,2021-03-10T14:41:33+08:00,63.5,RAW3,CON1,114.785,-34.0862,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210325,,,,
20210310,79,14:50:01,14:58:18,2021,03,10,2021-03-10T14:50:01+08:00,63.5,RAW3,CON1,114.783,-34.0875,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210326,,,,
20210310,103,15:02:11,15:09:59,2021,03,10,2021-03-10T15:02:11+08:00,69.1,RAW3,CON1,114.774,-34.0866,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210326,,,,
20210310,129,15:11:59,15:19:52,2021,03,10,2021-03-10T15:11:59+08:00,71.8,RAW3,CON1,114.772,-34.0839,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210326,,,,
20210310,45,15:21:31,15:28:51,2021,03,10,2021-03-10T15:21:31+08:00,74.4,RAW3,CON1,114.771,-34.0816,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210326,,,,
20210310,143,15:31:04,15:38:28,2021,03,10,2021-03-10T15:31:04+08:00,63.3,RAW3,CON1,114.776,-34.0833,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210326,,,,
20210310,113,15:40:40,15:47:55,2021,03,10,2021-03-10T15:40:40+08:00,64.4,RAW3,CON1,114.78,-34.0809,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210326,,,,"big rock in the back, no one home"
20210310,122,15:49:34,15:57,2021,03,10,2021-03-10T15:49:34+08:00,66.4,RAW3,CON1,114.777,-34.0789,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210326,,,,
20210311,27,07:35:29,07:43:10,2021,03,11,2021-03-11T07:35:29+08:00,54.2,RAW3,CON1,114.789,-34.0521,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,"2 dhueys, one has baby carangids on it (carangoides sp10)"
20210311,135,07:49:47,07:57:13,2021,03,11,2021-03-11T07:49:47+08:00,64.6,RAW3,CON1,114.77,-34.0516,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,
20210311,74,07:59:08,08:06:17,2021,03,11,2021-03-11T07:59:08+08:00,64.9,RAW3,CON1,114.769,-34.0513,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,
20210311,105,08:10:00,08:18:14,2021,03,11,2021-03-11T08:10:00+08:00,79.3,RAW3,CON1,114.76,-34.0534,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,
20210311,63,08:20:29,08:28:13,2021,03,11,2021-03-11T08:20:29+08:00,79.6,RAW3,CON1,114.761,-34.056,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,
20210311,25,08:32:18,08:40:15,2021,03,11,2021-03-11T08:32:18+08:00,75.4,RAW3,CON1,114.765,-34.0626,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,
20210311,59,08:41:29,08:50:09,2021,03,11,2021-03-11T08:41:29+08:00,70,RAW3,CON1,114.766,-34.062,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,catshark!
20210311,123,08:55:37,09:03:30,2021,03,11,2021-03-11T08:55:37+08:00,60.4,RAW3,CON1,114.785,-34.0614,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,
20210311,119,09:08:31,09:16:54,2021,03,11,2021-03-11T09:08:31+08:00,64.8,RAW3,CON1,114.771,-34.0634,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,
20210311,15,09:18:54,09:26:40,2021,03,11,2021-03-11T09:18:54+08:00,70.3,RAW3,CON1,114.769,-34.0656,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,squid after period ends
20210311,85,09:31:10,09:38:42,2021,03,11,2021-03-11T09:31:10+08:00,76.3,RAW3,CON1,114.767,-34.0701,Checked Cameras and Hula light,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,
20210311,81,09:41:57,09:50:55,2021,03,11,2021-03-11T09:41:57+08:00,67.3,RAW3,CON1,114.775,-34.0726,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,"some small birfurcatus, could call SUS but they are swimming with larger bifurcatus"
20210311,29,10:08:31,10:16:39,2021,03,11,2021-03-11T10:08:31+08:00,74,RAW3,CON1,114.784,-34.1266,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,
20210311,61,10:18:51,10:27:03,2021,03,11,2021-03-11T10:18:51+08:00,80.9,RAW3,CON1,114.783,-34.1305,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,nice sized snapper
20210311,21,10:31:29,10:39:38,2021,03,11,2021-03-11T10:31:29+08:00,62.5,RAW3,CON1,114.797,-34.1285,filmed 58 but should be 21,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,
20210311,58,10:43:21,10:50:25,2021,03,11,2021-03-11T10:43:21+08:00,62.1,RAW3,CON1,114.794,-34.1219,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210419,,,,
20210311,87,10:54:39,11:08:20,2021,03,11,2021-03-11T10:54:39+08:00,59.2,RAW3,CON1,114.805,-34.1259,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210420,,,,
20210311,132,11:07:21,11:14:48,2021,03,11,2021-03-11T11:07:21+08:00,54.3,RAW3,CON1,114.808,-34.1162,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210420,,,,nice reef sand edge
20210311,9,11:17:35,11:25:18,2021,03,11,2021-03-11T11:17:35+08:00,51.7,RAW3,CON1,114.813,-34.1175,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210420,,,,
20210311,111,11:31:22,11:38:50,2021,03,11,2021-03-11T11:31:22+08:00,49.9,RAW3,CON1,114.812,-34.1035,Checked Cameras and Hula light,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210420,,,,
20210311,142,11:43:30,11:50:55,2021,03,11,2021-03-11T11:43:30+08:00,49.3,RAW3,CON1,114.814,-34.0971,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210420,,,,
20210311,66,11:56:02,12:03:07,2021,03,11,2021-03-11T11:56:02+08:00,51,RAW3,CON1,114.807,-34.0855,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210420,,,,
20210311,34,12:07:52,12:15:35,2021,03,11,2021-03-11T12:07:52+08:00,56.3,RAW3,CON1,114.798,-34.0829,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210420,,,,
20210311,19,12:18:47,12:27:31,2021,03,11,2021-03-11T12:18:47+08:00,50.6,RAW3,CON1,114.806,-34.0802,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210420,,,,bulk bullseyes - juvenile parma bicolor after period
20210311,75,12:30:45,12:38:31,2021,03,11,2021-03-11T12:30:45+08:00,49.6,RAW3,CON1,114.816,-34.0836,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210420,,,,
20210311,51,12:43:40,12:50:45,2021,03,11,2021-03-11T12:43:40+08:00,49.7,RAW3,CON1,114.814,-34.0709,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210420,,,,
20210311,31,12:55:47,13:03:11,2021,03,11,2021-03-11T12:55:47+08:00,50.5,RAW3,CON1,114.806,-34.061,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,Bottom light off,Claude,20210420,,,,
20210311,13,13:07:27,13:14:30,2021,03,11,2021-03-11T13:07:27+08:00,49.6,RAW3,CON1,114.813,-34.051,,MBH,Yes,Yes,Yes,No-take,NA,West Coast,South-west,Claude,Yes,No,Yes,Yes,Yes,Yes,,Claude,20210420,,,,
