Dot Point Measurements

Generated: Tuesday 29 November 2022 11:43:52

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
17__01_Left_MAH01244.MP4_0026664.jpg	      0		139	196																					100.0
17__01_Left_MAH01244.MP4_0026664.jpg	      0		406	196																					89.9
17__01_Left_MAH01244.MP4_0026664.jpg	      0		674	196																.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
17__01_Left_MAH01244.MP4_0026664.jpg	      0		941	196																.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					100.0
17__01_Left_MAH01244.MP4_0026664.jpg	      0		139	578																					64.2
17__01_Left_MAH01244.MP4_0026664.jpg	      0		406	578																					46.9
17__01_Left_MAH01244.MP4_0026664.jpg	      0		674	578																.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
17__01_Left_MAH01244.MP4_0026664.jpg	      0		941	578																.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					64.2
17__01_Left_MAH01244.MP4_0026664.jpg	      0		139	960																					46.5
17__01_Left_MAH01244.MP4_0026664.jpg	      0		406	960																					15.5
17__01_Left_MAH01244.MP4_0026664.jpg	      0		674	960																.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
17__01_Left_MAH01244.MP4_0026664.jpg	      0		941	960																.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.5
17__01_Left_MAH01244.MP4_0026664.jpg	      0		139	1342																					64.2
17__01_Left_MAH01244.MP4_0026664.jpg	      0		406	1342																					46.9
17__01_Left_MAH01244.MP4_0026664.jpg	      0		674	1342																.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
17__01_Left_MAH01244.MP4_0026664.jpg	      0		941	1342																.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					64.2
17__01_Left_MAH01244.MP4_0026664.jpg	      0		139	1724																					100.0
17__01_Left_MAH01244.MP4_0026664.jpg	      0		406	1724																					89.9
17__01_Left_MAH01244.MP4_0026664.jpg	      0		674	1724																.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
17__01_Left_MAH01244.MP4_0026664.jpg	      0		941	1724																".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
18__01_Left_MAH00236.MP4_0023340.jpg	      0		139	196																					100.0
18__01_Left_MAH00236.MP4_0023340.jpg	      0		406	196																					89.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		674	196																".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		941	196																".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
18__01_Left_MAH00236.MP4_0023340.jpg	      0		139	578																					64.2
18__01_Left_MAH00236.MP4_0023340.jpg	      0		406	578																					46.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		674	578																".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		941	578																".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
18__01_Left_MAH00236.MP4_0023340.jpg	      0		139	960																					46.5
18__01_Left_MAH00236.MP4_0023340.jpg	      0		406	960																					15.5
18__01_Left_MAH00236.MP4_0023340.jpg	      0		674	960																".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
18__01_Left_MAH00236.MP4_0023340.jpg	      0		941	960																".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
18__01_Left_MAH00236.MP4_0023340.jpg	      0		139	1342																					64.2
18__01_Left_MAH00236.MP4_0023340.jpg	      0		406	1342																					46.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		674	1342																".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		941	1342																".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
18__01_Left_MAH00236.MP4_0023340.jpg	      0		139	1724																					100.0
18__01_Left_MAH00236.MP4_0023340.jpg	      0		406	1724																					89.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		674	1724																".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		941	1724																".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		139	196																					100.0
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		406	196																					89.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		674	196																.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
